id,first_name,last_name,email,state,verified
7575,Avery,Williams,avery.williams8716@scopely.dev,Ohio,0
7576,Taylor,Anderson,taylor.anderson6459@scopely.dev,Massachusetts,1
7577,Rowan,Anderson,rowan.anderson3293@gamehub.io,Maine,1
7578,Skyler,Miller,skyler.miller5249@mail.com,South Dakota,1
7579,Sam,Davis,sam.davis7339@mail.com,Massachusetts,1
7580,Rowan,Miller,rowan.miller4800@playverse.net,Louisiana,1
7581,Avery,Williams,avery.williams6624@playverse.net,Louisiana,1
7582,Morgan,Williams,morgan.williams6178@example.com,Idaho,1
7583,Avery,Miller,avery.miller8036@example.com,Maine,0
7584,Elliot,Williams,elliot.williams8049@example.com,Arkansas,1
7585,Riley,Gonzalez,riley.gonzalez5268@scopely.dev,Arkansas,1
7586,Taylor,Johnson,taylor.johnson7932@scopely.dev,Nevada,0
7587,Jordan,Wilson,jordan.wilson6371@gamehub.io,Massachusetts,1
7588,Avery,Miller,avery.miller8153@gamehub.io,Delaware,1
7589,Quinn,Williams,quinn.williams904@scopely.dev,Arkansas,1
7590,Elliot,Jones,elliot.jones683@mail.com,Arkansas,1
7591,Jordan,Miller,jordan.miller1462@gamehub.io,Kentucky,0
7592,Morgan,Gonzalez,morgan.gonzalez9626@scopely.dev,Massachusetts,1
7593,Casey,Johnson,casey.johnson8894@mail.com,Delaware,1
7594,Rowan,Davis,rowan.davis5139@example.com,Ohio,0
7595,Elliot,Johnson,elliot.johnson8754@example.com,Delaware,1
7596,Jordan,Brown,jordan.brown774@gamehub.io,Arkansas,1
7597,Elliot,Brown,elliot.brown6307@mail.com,Wyoming,0
7598,Casey,Davis,casey.davis5764@scopely.dev,Massachusetts,1
7599,Sam,Hernandez,sam.hernandez860@playverse.net,Delaware,1
7600,Cameron,Smith,cameron.smith8330@scopely.dev,South Dakota,0
7601,Taylor,Lopez,taylor.lopez2922@scopely.dev,Georgia,1
7602,Avery,Rodriguez,avery.rodriguez6076@example.com,Texas,1
7603,Sam,Garcia,sam.garcia3515@example.com,Arkansas,1
7604,Sam,Brown,sam.brown7492@mail.com,South Dakota,1
7605,Skyler,Garcia,skyler.garcia3631@gamehub.io,Delaware,1
7606,Drew,Gonzalez,drew.gonzalez1196@mail.com,Utah,0
7607,Alex,Gonzalez,alex.gonzalez8115@mail.com,New Mexico,0
7608,Quinn,Garcia,quinn.garcia9358@scopely.dev,Delaware,1
7609,Riley,Gonzalez,riley.gonzalez256@example.com,South Dakota,1
7610,Casey,Wilson,casey.wilson6251@mail.com,Louisiana,1
7611,Elliot,Rodriguez,elliot.rodriguez1906@gamehub.io,Ohio,1
7612,Cameron,Hernandez,cameron.hernandez78@mail.com,Ohio,1
7613,Drew,Wilson,drew.wilson5420@mail.com,Ohio,0
7614,Alex,Lopez,alex.lopez6389@mail.com,Kentucky,1
7615,Cameron,Brown,cameron.brown6092@playverse.net,Utah,1
7616,Riley,Davis,riley.davis734@mail.com,New Hampshire,0
7617,Casey,Smith,casey.smith2322@scopely.dev,Arkansas,1
7618,Taylor,Garcia,taylor.garcia4034@scopely.dev,Arkansas,1
7619,Riley,Jones,riley.jones4231@playverse.net,Ohio,1
7620,Avery,Williams,avery.williams9348@gamehub.io,South Dakota,0
7621,Elliot,Brown,elliot.brown3357@gamehub.io,Ohio,1
7622,Sam,Davis,sam.davis6705@example.com,Idaho,1
7623,Skyler,Hernandez,skyler.hernandez6814@playverse.net,Florida,1
7624,Elliot,Hernandez,elliot.hernandez6179@gamehub.io,New Jersey,0
7625,Alex,Martinez,alex.martinez3105@playverse.net,Delaware,1
7626,Alex,Hernandez,alex.hernandez4153@scopely.dev,Louisiana,1
7627,Cameron,Wilson,cameron.wilson171@playverse.net,Ohio,1
7628,Skyler,Anderson,skyler.anderson685@playverse.net,Indiana,0
7629,Alex,Johnson,alex.johnson2112@mail.com,Louisiana,1
7630,Elliot,Davis,elliot.davis1156@example.com,Louisiana,1
7631,Skyler,Miller,skyler.miller1889@mail.com,Massachusetts,1
7632,Casey,Smith,casey.smith8005@example.com,Ohio,1
7633,Avery,Gonzalez,avery.gonzalez3005@scopely.dev,Ohio,1
7634,Riley,Johnson,riley.johnson5364@mail.com,Ohio,1
7635,Sam,Miller,sam.miller4203@playverse.net,Alaska,1
7636,Avery,Hernandez,avery.hernandez4667@scopely.dev,South Dakota,0
7637,Drew,Gonzalez,drew.gonzalez4694@gamehub.io,New Mexico,1
7638,Taylor,Hernandez,taylor.hernandez9341@gamehub.io,Tennessee,1
7639,Skyler,Williams,skyler.williams1778@example.com,Washington,1
7640,Jordan,Johnson,jordan.johnson6471@mail.com,Massachusetts,1
7641,Avery,Smith,avery.smith1418@scopely.dev,Tennessee,1
7642,Cameron,Miller,cameron.miller8159@mail.com,Louisiana,1
7643,Drew,Williams,drew.williams2083@scopely.dev,Hawaii,1
7644,Sam,Garcia,sam.garcia585@playverse.net,Arkansas,1
7645,Cameron,Martinez,cameron.martinez7845@example.com,Massachusetts,1
7646,Cameron,Davis,cameron.davis1826@mail.com,Ohio,1
7647,Rowan,Garcia,rowan.garcia624@playverse.net,Washington,1
7648,Jordan,Wilson,jordan.wilson3023@example.com,Mississippi,1
7649,Skyler,Miller,skyler.miller1105@mail.com,Ohio,1
7650,Jordan,Hernandez,jordan.hernandez7143@scopely.dev,South Dakota,1
7651,Avery,Anderson,avery.anderson6077@playverse.net,Nevada,1
7652,Cameron,Garcia,cameron.garcia2339@playverse.net,Delaware,1
7653,Alex,Miller,alex.miller9782@example.com,South Dakota,1
7654,Jamie,Jones,jamie.jones8252@mail.com,New Mexico,0
7655,Sam,Rodriguez,sam.rodriguez3448@gamehub.io,Ohio,1
7656,Alex,Williams,alex.williams717@scopely.dev,Ohio,0
7657,Sam,Garcia,sam.garcia233@mail.com,Arkansas,1
7658,Skyler,Rodriguez,skyler.rodriguez5593@gamehub.io,Delaware,1
7659,Jamie,Anderson,jamie.anderson2876@gamehub.io,Indiana,1
7660,Quinn,Smith,quinn.smith7570@mail.com,Indiana,0
7661,Taylor,Jones,taylor.jones925@playverse.net,South Dakota,1
7662,Jamie,Gonzalez,jamie.gonzalez6227@mail.com,New York,1
7663,Skyler,Brown,skyler.brown4781@scopely.dev,Arkansas,1
7664,Morgan,Rodriguez,morgan.rodriguez1043@mail.com,Louisiana,1
7665,Rowan,Hernandez,rowan.hernandez3015@mail.com,Nevada,1
7666,Avery,Gonzalez,avery.gonzalez5504@playverse.net,Georgia,1
7667,Skyler,Hernandez,skyler.hernandez415@playverse.net,Arizona,1
7668,Avery,Smith,avery.smith1137@mail.com,Louisiana,1
7669,Drew,Gonzalez,drew.gonzalez9858@scopely.dev,Massachusetts,1
7670,Alex,Brown,alex.brown4716@scopely.dev,Tennessee,1
7671,Rowan,Smith,rowan.smith2640@mail.com,Tennessee,1
7672,Drew,Williams,drew.williams8965@gamehub.io,Minnesota,1
7673,Morgan,Brown,morgan.brown930@example.com,Massachusetts,1
7674,Jamie,Smith,jamie.smith1068@playverse.net,Ohio,1
7675,Avery,Jones,avery.jones8488@scopely.dev,Georgia,0
7676,Elliot,Garcia,elliot.garcia287@scopely.dev,Indiana,1
7677,Casey,Smith,casey.smith2784@gamehub.io,Alabama,1
7678,Jamie,Martinez,jamie.martinez6069@example.com,Arkansas,0
7679,Rowan,Hernandez,rowan.hernandez2351@example.com,Delaware,0
7680,Jamie,Gonzalez,jamie.gonzalez3829@example.com,Ohio,1
7681,Morgan,Gonzalez,morgan.gonzalez6246@example.com,Delaware,1
7682,Taylor,Martinez,taylor.martinez9220@example.com,Arkansas,0
7683,Sam,Wilson,sam.wilson6350@scopely.dev,North Dakota,1
7684,Cameron,Lopez,cameron.lopez1961@mail.com,Ohio,1
7685,Cameron,Gonzalez,cameron.gonzalez577@scopely.dev,Arkansas,0
7686,Morgan,Anderson,morgan.anderson8939@example.com,Ohio,1
7687,Sam,Lopez,sam.lopez325@playverse.net,North Carolina,0
7688,Avery,Brown,avery.brown9364@playverse.net,Louisiana,1
7689,Morgan,Brown,morgan.brown4628@scopely.dev,West Virginia,1
7690,Sam,Wilson,sam.wilson6337@playverse.net,Alabama,1
7691,Skyler,Smith,skyler.smith3894@playverse.net,Nevada,1
7692,Drew,Johnson,drew.johnson4097@gamehub.io,Connecticut,1
7693,Morgan,Hernandez,morgan.hernandez7455@playverse.net,Kentucky,1
7694,Skyler,Martinez,skyler.martinez2510@playverse.net,Arkansas,1
7695,Avery,Jones,avery.jones8790@gamehub.io,Ohio,1
7696,Morgan,Johnson,morgan.johnson3668@mail.com,Louisiana,1
7697,Avery,Williams,avery.williams4700@mail.com,West Virginia,0
7698,Morgan,Rodriguez,morgan.rodriguez6365@gamehub.io,Ohio,1
7699,Sam,Jones,sam.jones2627@gamehub.io,Tennessee,0
7700,Taylor,Smith,taylor.smith344@playverse.net,Georgia,0
7701,Riley,Jones,riley.jones4913@mail.com,Kentucky,1
7702,Skyler,Williams,skyler.williams698@playverse.net,Louisiana,1
7703,Sam,Smith,sam.smith6724@scopely.dev,South Dakota,0
7704,Alex,Williams,alex.williams3719@playverse.net,Delaware,1
7705,Jordan,Hernandez,jordan.hernandez2049@gamehub.io,Washington,1
7706,Skyler,Garcia,skyler.garcia3410@playverse.net,Arizona,1
7707,Taylor,Martinez,taylor.martinez6900@playverse.net,South Dakota,0
7708,Drew,Jones,drew.jones7547@playverse.net,Massachusetts,0
7709,Jamie,Lopez,jamie.lopez7273@playverse.net,Mississippi,1
7710,Cameron,Lopez,cameron.lopez7595@gamehub.io,Wyoming,1
7711,Sam,Smith,sam.smith5535@gamehub.io,South Dakota,1
7712,Elliot,Hernandez,elliot.hernandez6536@mail.com,Tennessee,1
7713,Morgan,Johnson,morgan.johnson8683@mail.com,New Mexico,1
7714,Quinn,Jones,quinn.jones4031@mail.com,Washington,1
7715,Sam,Rodriguez,sam.rodriguez3129@scopely.dev,Ohio,1
7716,Rowan,Hernandez,rowan.hernandez3189@scopely.dev,South Carolina,0
7717,Elliot,Wilson,elliot.wilson5955@playverse.net,Ohio,0
7718,Skyler,Lopez,skyler.lopez8982@playverse.net,Ohio,0
7719,Casey,Lopez,casey.lopez6141@gamehub.io,Ohio,1
7720,Skyler,Gonzalez,skyler.gonzalez3499@playverse.net,Ohio,1
7721,Taylor,Jones,taylor.jones2316@playverse.net,Maryland,1
7722,Rowan,Jones,rowan.jones1781@scopely.dev,Ohio,1
7723,Riley,Smith,riley.smith7411@gamehub.io,Idaho,1
7724,Drew,Jones,drew.jones6753@example.com,Ohio,1
7725,Casey,Davis,casey.davis3268@mail.com,Mississippi,1
7726,Avery,Rodriguez,avery.rodriguez5533@scopely.dev,South Dakota,1
7727,Quinn,Martinez,quinn.martinez2568@playverse.net,Ohio,1
7728,Quinn,Williams,quinn.williams8479@playverse.net,New York,1
7729,Casey,Brown,casey.brown2955@playverse.net,Kansas,1
7730,Sam,Miller,sam.miller391@mail.com,South Dakota,1
7731,Drew,Miller,drew.miller6324@scopely.dev,Arizona,0
7732,Quinn,Smith,quinn.smith2824@gamehub.io,South Dakota,1
7733,Sam,Hernandez,sam.hernandez9231@mail.com,Ohio,1
7734,Avery,Garcia,avery.garcia6585@scopely.dev,Delaware,1
7735,Skyler,Gonzalez,skyler.gonzalez3241@mail.com,South Dakota,0
7736,Jamie,Lopez,jamie.lopez6739@gamehub.io,Kentucky,1
7737,Drew,Wilson,drew.wilson7678@mail.com,Delaware,1
7738,Jamie,Rodriguez,jamie.rodriguez2140@playverse.net,Kentucky,0
7739,Taylor,Jones,taylor.jones5181@scopely.dev,Washington,1
7740,Rowan,Davis,rowan.davis8694@example.com,Ohio,0
7741,Taylor,Hernandez,taylor.hernandez1591@example.com,Tennessee,1
7742,Jamie,Martinez,jamie.martinez1405@example.com,Kansas,0
7743,Quinn,Hernandez,quinn.hernandez143@example.com,Arkansas,0
7744,Elliot,Rodriguez,elliot.rodriguez5432@example.com,New Jersey,1
7745,Rowan,Martinez,rowan.martinez5134@gamehub.io,Massachusetts,1
7746,Taylor,Martinez,taylor.martinez3327@mail.com,Ohio,1
7747,Drew,Gonzalez,drew.gonzalez3490@gamehub.io,Nevada,1
7748,Morgan,Williams,morgan.williams1082@gamehub.io,Louisiana,0
7749,Alex,Smith,alex.smith5170@scopely.dev,Alabama,0
7750,Rowan,Wilson,rowan.wilson7318@playverse.net,Massachusetts,1
7751,Taylor,Wilson,taylor.wilson5548@mail.com,Arkansas,1
7752,Taylor,Johnson,taylor.johnson4748@gamehub.io,Tennessee,1
7753,Sam,Jones,sam.jones1663@scopely.dev,Tennessee,1
7754,Jamie,Wilson,jamie.wilson2619@mail.com,Oregon,1
7755,Jordan,Martinez,jordan.martinez2675@playverse.net,Colorado,1
7756,Riley,Miller,riley.miller1941@scopely.dev,Arkansas,1
7757,Rowan,Hernandez,rowan.hernandez6713@mail.com,New Jersey,1
7758,Cameron,Garcia,cameron.garcia9203@scopely.dev,Ohio,1
7759,Cameron,Brown,cameron.brown7694@gamehub.io,Tennessee,1
7760,Casey,Anderson,casey.anderson4087@example.com,South Dakota,1
7761,Taylor,Rodriguez,taylor.rodriguez2403@playverse.net,California,1
7762,Casey,Anderson,casey.anderson1591@example.com,Wyoming,1
7763,Drew,Lopez,drew.lopez2222@playverse.net,Colorado,1
7764,Jordan,Hernandez,jordan.hernandez7747@playverse.net,South Dakota,1
7765,Quinn,Brown,quinn.brown7814@mail.com,New Mexico,1
7766,Riley,Williams,riley.williams327@scopely.dev,Ohio,1
7767,Elliot,Hernandez,elliot.hernandez5938@playverse.net,New York,1
7768,Quinn,Jones,quinn.jones9583@scopely.dev,South Dakota,1
7769,Jamie,Anderson,jamie.anderson2980@playverse.net,Ohio,1
7770,Skyler,Brown,skyler.brown326@playverse.net,South Dakota,1
7771,Alex,Johnson,alex.johnson9287@gamehub.io,California,1
7772,Rowan,Williams,rowan.williams5567@example.com,South Dakota,1
7773,Riley,Miller,riley.miller6062@example.com,Wisconsin,1
7774,Quinn,Lopez,quinn.lopez2904@mail.com,Ohio,1
7775,Rowan,Johnson,rowan.johnson4917@playverse.net,Washington,0
7776,Riley,Smith,riley.smith2450@example.com,Florida,0
7777,Quinn,Johnson,quinn.johnson3230@gamehub.io,South Carolina,1
7778,Elliot,Lopez,elliot.lopez4790@example.com,Delaware,1
7779,Skyler,Davis,skyler.davis5812@scopely.dev,Mississippi,1
7780,Alex,Davis,alex.davis8106@example.com,Ohio,1
7781,Morgan,Lopez,morgan.lopez9672@playverse.net,Ohio,1
7782,Jamie,Martinez,jamie.martinez2770@gamehub.io,Ohio,1
7783,Elliot,Johnson,elliot.johnson4141@mail.com,Kentucky,1
7784,Skyler,Garcia,skyler.garcia8412@gamehub.io,Washington,1
7785,Sam,Hernandez,sam.hernandez8527@example.com,Alabama,1
7786,Casey,Lopez,casey.lopez8022@gamehub.io,Ohio,1
7787,Rowan,Hernandez,rowan.hernandez2735@example.com,South Dakota,1
7788,Cameron,Hernandez,cameron.hernandez3913@gamehub.io,South Dakota,1
7789,Taylor,Miller,taylor.miller4311@playverse.net,Ohio,0
7790,Riley,Smith,riley.smith7094@gamehub.io,New Mexico,1
7791,Drew,Miller,drew.miller663@gamehub.io,Massachusetts,1
7792,Cameron,Lopez,cameron.lopez7506@example.com,Massachusetts,1
7793,Quinn,Hernandez,quinn.hernandez5455@scopely.dev,Maryland,1
7794,Elliot,Davis,elliot.davis515@mail.com,Ohio,1
7795,Cameron,Rodriguez,cameron.rodriguez175@scopely.dev,Ohio,0
7796,Alex,Wilson,alex.wilson315@gamehub.io,Mississippi,0
7797,Casey,Davis,casey.davis6237@mail.com,Ohio,1
7798,Elliot,Williams,elliot.williams7703@playverse.net,Missouri,1
7799,Jordan,Davis,jordan.davis6364@example.com,Arkansas,1
7800,Alex,Williams,alex.williams4429@playverse.net,South Dakota,1
7801,Skyler,Garcia,skyler.garcia5500@gamehub.io,South Dakota,1
7802,Jordan,Brown,jordan.brown8399@playverse.net,Idaho,1
7803,Quinn,Miller,quinn.miller6672@gamehub.io,Ohio,0
7804,Jamie,Davis,jamie.davis2169@gamehub.io,Mississippi,1
7805,Quinn,Martinez,quinn.martinez4286@scopely.dev,Arkansas,1
7806,Riley,Garcia,riley.garcia3161@playverse.net,Louisiana,1
7807,Drew,Martinez,drew.martinez4615@gamehub.io,Arkansas,1
7808,Rowan,Brown,rowan.brown1365@playverse.net,Ohio,1
7809,Cameron,Davis,cameron.davis1390@gamehub.io,Delaware,1
7810,Taylor,Miller,taylor.miller8337@example.com,Connecticut,0
7811,Jordan,Martinez,jordan.martinez377@mail.com,Delaware,1
7812,Casey,Anderson,casey.anderson1754@mail.com,Georgia,1
7813,Morgan,Davis,morgan.davis1220@mail.com,Ohio,1
7814,Rowan,Gonzalez,rowan.gonzalez6118@example.com,Ohio,1
7815,Jamie,Martinez,jamie.martinez2524@scopely.dev,Arkansas,1
7816,Elliot,Miller,elliot.miller3883@example.com,Ohio,1
7817,Morgan,Wilson,morgan.wilson1236@example.com,Louisiana,1
7818,Elliot,Williams,elliot.williams221@gamehub.io,Massachusetts,1
7819,Jamie,Williams,jamie.williams1154@mail.com,Arkansas,1
7820,Sam,Rodriguez,sam.rodriguez9548@playverse.net,Ohio,1
7821,Rowan,Wilson,rowan.wilson5422@example.com,Louisiana,1
7822,Casey,Miller,casey.miller1999@example.com,Ohio,0
7823,Skyler,Lopez,skyler.lopez2273@mail.com,Maryland,1
7824,Cameron,Smith,cameron.smith1330@mail.com,Arizona,1
7825,Morgan,Williams,morgan.williams1503@example.com,Ohio,1
7826,Drew,Hernandez,drew.hernandez63@playverse.net,Nevada,0
7827,Riley,Smith,riley.smith3819@mail.com,Maryland,1
7828,Alex,Garcia,alex.garcia820@example.com,Delaware,0
7829,Taylor,Gonzalez,taylor.gonzalez6339@gamehub.io,Ohio,0
7830,Skyler,Johnson,skyler.johnson8673@mail.com,Idaho,1
7831,Riley,Miller,riley.miller7800@mail.com,Maryland,1
7832,Cameron,Davis,cameron.davis8116@scopely.dev,Arizona,1
7833,Riley,Anderson,riley.anderson3049@playverse.net,Ohio,1
7834,Elliot,Gonzalez,elliot.gonzalez4720@scopely.dev,Arkansas,1
7835,Jamie,Gonzalez,jamie.gonzalez1004@playverse.net,South Dakota,0
7836,Drew,Gonzalez,drew.gonzalez3030@scopely.dev,South Dakota,1
7837,Cameron,Anderson,cameron.anderson104@example.com,Washington,1
7838,Rowan,Garcia,rowan.garcia2882@mail.com,Tennessee,1
7839,Jamie,Jones,jamie.jones4314@mail.com,Washington,1
7840,Avery,Martinez,avery.martinez8881@scopely.dev,South Dakota,0
7841,Jordan,Brown,jordan.brown3103@example.com,Arkansas,1
7842,Taylor,Rodriguez,taylor.rodriguez1242@mail.com,Maryland,1
7843,Quinn,Davis,quinn.davis3065@gamehub.io,Arkansas,1
7844,Jordan,Jones,jordan.jones3731@mail.com,Nevada,1
7845,Alex,Gonzalez,alex.gonzalez6467@scopely.dev,Missouri,0
7846,Elliot,Smith,elliot.smith4862@scopely.dev,Tennessee,1
7847,Avery,Davis,avery.davis6755@scopely.dev,Washington,0
7848,Casey,Davis,casey.davis4677@mail.com,Hawaii,1
7849,Elliot,Miller,elliot.miller6989@gamehub.io,New Mexico,1
7850,Alex,Miller,alex.miller5649@mail.com,Massachusetts,1
7851,Alex,Davis,alex.davis8693@example.com,Nevada,1
7852,Sam,Smith,sam.smith4124@gamehub.io,Missouri,0
7853,Rowan,Anderson,rowan.anderson2643@example.com,Tennessee,1
7854,Taylor,Anderson,taylor.anderson1010@example.com,South Dakota,0
7855,Jamie,Lopez,jamie.lopez8093@gamehub.io,Arkansas,1
7856,Drew,Williams,drew.williams990@scopely.dev,Kentucky,1
7857,Rowan,Brown,rowan.brown7047@example.com,Ohio,1
7858,Jordan,Hernandez,jordan.hernandez7307@example.com,Ohio,1
7859,Alex,Garcia,alex.garcia1446@gamehub.io,Ohio,1
7860,Jordan,Martinez,jordan.martinez9637@gamehub.io,Wyoming,1
7861,Skyler,Anderson,skyler.anderson9921@example.com,Kentucky,0
7862,Jordan,Lopez,jordan.lopez9326@gamehub.io,Mississippi,1
7863,Casey,Martinez,casey.martinez5228@playverse.net,West Virginia,1
7864,Cameron,Rodriguez,cameron.rodriguez5868@playverse.net,Ohio,1
7865,Skyler,Brown,skyler.brown6070@playverse.net,Ohio,1
7866,Skyler,Garcia,skyler.garcia4920@playverse.net,California,1
7867,Taylor,Rodriguez,taylor.rodriguez5136@scopely.dev,Georgia,1
7868,Rowan,Wilson,rowan.wilson3118@mail.com,Louisiana,1
7869,Taylor,Wilson,taylor.wilson9622@mail.com,Massachusetts,0
7870,Morgan,Gonzalez,morgan.gonzalez700@gamehub.io,Minnesota,1
7871,Riley,Rodriguez,riley.rodriguez6714@playverse.net,South Dakota,1
7872,Taylor,Anderson,taylor.anderson7564@gamehub.io,Arkansas,1
7873,Jordan,Garcia,jordan.garcia6607@playverse.net,Georgia,0
7874,Jamie,Jones,jamie.jones7609@playverse.net,Arkansas,1
7875,Jordan,Williams,jordan.williams2502@mail.com,Ohio,1
7876,Jamie,Jones,jamie.jones6318@playverse.net,Washington,1
7877,Cameron,Anderson,cameron.anderson402@mail.com,South Dakota,1
7878,Rowan,Williams,rowan.williams5190@playverse.net,Ohio,1
7879,Cameron,Jones,cameron.jones2448@playverse.net,Alaska,1
7880,Rowan,Gonzalez,rowan.gonzalez5992@example.com,Louisiana,1
7881,Rowan,Martinez,rowan.martinez7117@mail.com,South Dakota,1
7882,Skyler,Martinez,skyler.martinez2475@scopely.dev,Ohio,1
7883,Morgan,Anderson,morgan.anderson3014@mail.com,Delaware,1
7884,Jamie,Smith,jamie.smith1554@example.com,Massachusetts,1
7885,Skyler,Garcia,skyler.garcia6411@playverse.net,Arkansas,1
7886,Taylor,Miller,taylor.miller2456@gamehub.io,Mississippi,1
7887,Elliot,Johnson,elliot.johnson5527@mail.com,South Dakota,1
7888,Casey,Williams,casey.williams356@playverse.net,Arizona,1
7889,Rowan,Martinez,rowan.martinez6427@mail.com,North Dakota,0
7890,Jamie,Rodriguez,jamie.rodriguez4973@scopely.dev,Georgia,1
7891,Cameron,Davis,cameron.davis4550@mail.com,West Virginia,1
7892,Jordan,Brown,jordan.brown3113@playverse.net,Arkansas,0
7893,Drew,Hernandez,drew.hernandez9943@playverse.net,North Dakota,1
7894,Taylor,Lopez,taylor.lopez7092@playverse.net,Georgia,1
7895,Drew,Davis,drew.davis2619@playverse.net,South Dakota,1
7896,Avery,Hernandez,avery.hernandez980@gamehub.io,Arkansas,1
7897,Avery,Davis,avery.davis1737@example.com,Maryland,1
7898,Jordan,Wilson,jordan.wilson5297@playverse.net,Delaware,0
7899,Avery,Garcia,avery.garcia9959@gamehub.io,Oregon,0
7900,Riley,Wilson,riley.wilson2318@mail.com,Louisiana,1
7901,Cameron,Smith,cameron.smith8500@playverse.net,Delaware,1
7902,Rowan,Johnson,rowan.johnson3546@playverse.net,Ohio,1
7903,Skyler,Brown,skyler.brown8037@example.com,South Carolina,1
7904,Morgan,Brown,morgan.brown5047@mail.com,Massachusetts,1
7905,Taylor,Johnson,taylor.johnson5548@gamehub.io,Louisiana,1
7906,Drew,Rodriguez,drew.rodriguez7029@scopely.dev,Ohio,0
7907,Jordan,Johnson,jordan.johnson1997@scopely.dev,Ohio,1
7908,Riley,Gonzalez,riley.gonzalez2121@scopely.dev,Ohio,1
7909,Jordan,Gonzalez,jordan.gonzalez4619@gamehub.io,Idaho,1
7910,Skyler,Garcia,skyler.garcia6118@mail.com,Utah,1
7911,Elliot,Jones,elliot.jones6055@scopely.dev,Delaware,0
7912,Elliot,Brown,elliot.brown7759@example.com,Louisiana,1
7913,Riley,Garcia,riley.garcia291@playverse.net,Indiana,1
7914,Quinn,Brown,quinn.brown6063@playverse.net,Texas,1
7915,Cameron,Rodriguez,cameron.rodriguez4033@mail.com,South Carolina,1
7916,Avery,Hernandez,avery.hernandez5345@mail.com,Rhode Island,0
7917,Avery,Martinez,avery.martinez5121@playverse.net,Alabama,1
7918,Cameron,Anderson,cameron.anderson4597@scopely.dev,Ohio,1
7919,Cameron,Miller,cameron.miller5583@scopely.dev,Georgia,1
7920,Jamie,Anderson,jamie.anderson5425@mail.com,Washington,1
7921,Sam,Williams,sam.williams2083@gamehub.io,Missouri,1
7922,Cameron,Lopez,cameron.lopez9377@mail.com,New Jersey,1
7923,Jordan,Martinez,jordan.martinez9714@scopely.dev,Louisiana,1
7924,Jamie,Brown,jamie.brown3884@mail.com,Nebraska,0
7925,Quinn,Smith,quinn.smith8006@scopely.dev,Ohio,1
7926,Taylor,Garcia,taylor.garcia7697@example.com,New Hampshire,1
7927,Jamie,Johnson,jamie.johnson5136@scopely.dev,Ohio,0
7928,Alex,Brown,alex.brown1567@playverse.net,Massachusetts,1
7929,Avery,Gonzalez,avery.gonzalez2431@scopely.dev,Ohio,0
7930,Skyler,Anderson,skyler.anderson5270@example.com,South Dakota,0
7931,Alex,Jones,alex.jones8671@playverse.net,Arizona,1
7932,Jordan,Lopez,jordan.lopez7581@scopely.dev,Arkansas,1
7933,Drew,Davis,drew.davis4359@example.com,Ohio,0
7934,Drew,Williams,drew.williams7365@playverse.net,Louisiana,1
7935,Cameron,Garcia,cameron.garcia3166@gamehub.io,Indiana,1
7936,Taylor,Smith,taylor.smith2345@gamehub.io,Delaware,0
7937,Jamie,Rodriguez,jamie.rodriguez968@playverse.net,New Mexico,1
